name,IVIS component 1,IVIS component 2,IVIS component 3,IVIS component 4,Class
IMG_20191123_170644.jpg_O_2_2.png_flip.png,4.4885488,11.100341,-0.99440473,5.1642714,G-Transverse
IMG_20191123_170644.jpg_O_3_2.png_flip.png,3.2061467,11.227821,-1.2134243,5.023878,G-Transverse
IMG_20191123_170657.jpg_O_0_2.png,4.412158,7.436776,-2.064251,2.9741683,G-Transverse
IMG_20191123_170833.jpg_O_3_1.png,4.283032,7.100365,-1.2526724,1.7821134,G-Transverse
IMG_20191123_170931.jpg_O_2_4.png,4.80792,9.052226,-1.8417087,4.5317717,G-Transverse
IMG_20191123_170931.jpg_O_2_4.png_flip.png,-0.137355,9.535269,-1.2139064,7.7780237,G-Transverse
IMG-20191121-WA0005.jpg_O_4_1.png,2.2340143,10.634909,-1.8394558,4.4974604,G-Transverse
IMG-20191121-WA0008.jpg_O_1_2.png_flip.png,-1.8245372,10.831163,-1.9731278,6.0563154,G-Transverse
IMG-20191121-WA0008.jpg_O_2_2.png,4.376364,5.241966,-1.4647154,0.029209098,G-Transverse
IMG-20191121-WA0008.jpg_O_3_2.png_flip.png,-2.3617327,9.804088,-2.377624,7.1636267,G-Transverse
IMG-20191121-WA0011.jpg_O_0_1.png,-1.5194588,10.756294,-1.6227438,5.64587,G-Transverse
IMG-20191121-WA0011.jpg_O_0_2.png,4.469528,8.949518,-1.8697912,4.366601,G-Transverse
IMG-20191121-WA0011.jpg_O_3_1.png,-3.3769658,4.8721075,-4.5743346,2.777251,G-Transverse
IMG-20191121-WA0019.jpg_O_0_1.png,-2.6487663,9.650966,-1.3549476,6.2511487,G-Transverse
IMG-20191121-WA0019.jpg_O_0_1.png_flip.png,4.0990458,5.272217,-1.7341359,0.40944967,G-Transverse
IMG-20191121-WA0019.jpg_O_1_1.png,-0.60904497,10.809247,-0.7483123,6.4436693,G-Transverse
X0011.png,0.4155171,1.3310055,-8.0735445,-0.1685921,G-Transverse
X0026.png_flip.png,1.2795565,2.5823648,-7.109305,0.6621624,G-Transverse
X0048.png,1.6492287,3.4788089,-6.4041705,-2.260711,G-Transverse
X0048.png_flip.png,-5.1371403,5.8195286,0.096932165,2.1288095,G-Transverse
X0069.png_flip.png,0.24322179,1.8608526,-7.840721,0.14556377,G-Transverse
IMG_20191119_090903.jpg_O_3_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090903.jpg_O_3_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191114_205333.jpg_O_3_1.png,-1.2943915,3.2943218,-3.8483362,1.6417197,Healthy-pavement
IMG_20191119_090903.jpg_O_1_1.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090903.jpg_O_1_1.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_3_1.png,-2.6180255,4.2905464,-1.5043728,0.4264365,Healthy-pavement
IMG_20191119_090911.jpg_O_3_1.png_flip.png,-0.61621743,2.018509,-0.29211804,-1.6154882,Healthy-pavement
IMG_20191119_090911.jpg_O_3_2.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_090911.jpg_O_3_2.png_flip.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191119_092524.jpg_O_4_3.png,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
IMG_20191123_165820.jpg_O_1_1.png,-3.7880802,12.201223,-2.3180752,2.1840665,G-alligator
IMG_20191123_165820.jpg_O_1_1.png_flip.png,1.8948078,8.691106,-4.9968452,-2.0190537,G-alligator
IMG_20191123_165820.jpg_O_2_1.png,-3.3201787,12.529689,-2.3368962,1.5661538,G-alligator
IMG_20191123_165820.jpg_O_2_2.png,-0.83442485,12.115802,-3.5307112,-0.4150868,G-alligator
IMG_20191123_165820.jpg_O_3_1.png_flip.png,-1.2334332,12.348383,-3.4356594,0.98577607,G-alligator
IMG_20191123_165820.jpg_O_3_2.png,-3.1458697,12.255495,-3.1356654,0.89703685,G-alligator
IMG_20191123_165820.jpg_O_3_2.png_flip.png,0.5113497,10.446236,-5.4178753,0.15665904,G-alligator
IMG_20191123_173420.jpg_O_3_0.png,-3.25874,12.252844,-2.9495323,1.5803059,G-alligator
IMG_20191123_173420.jpg_O_3_0.png_flip.png,1.9153705,9.88686,-5.297546,-0.21636173,G-alligator
IMG_20191123_173420.jpg_O_3_1.png,-0.3226127,11.544521,-4.39143,0.023414759,G-alligator
IMG_20191123_173423.jpg_O_3_0.png,-4.332855,10.8742695,-2.5055337,1.0037315,G-alligator
IMG_20191123_173423.jpg_O_3_0.png_flip.png,1.8661042,7.712028,-6.679913,-1.9198295,G-alligator
IMG_20191123_173425.jpg_O_3_0.png,-4.212371,11.630892,-2.328371,1.4922984,G-alligator
IMG_20191123_173425.jpg_O_3_0.png_flip.png,2.1004734,8.238389,-6.0933084,-1.6662709,G-alligator
IMG_20191114_205216.jpg_O_2_3.png_flip.png,3.5281775,6.1569104,-4.0732293,2.656536,G-Longitudinal
IMG_20191123_170052.jpg_O_2_1.png,1.574353,6.248066,1.5426624,0.0008032692,G-Longitudinal
IMG_20191123_170052.jpg_O_2_1.png_flip.png,-2.670976,3.3504865,2.2060459,-2.2770915,G-Longitudinal
IMG_20191123_170311.jpg_O_2_3.png,-0.6085602,7.4905715,1.6294966,1.416787,G-Longitudinal
IMG-20191121-WA0001.jpg_O_2_0.png,-1.1763257,5.663849,-5.348939,6.733427,G-Longitudinal
X0046.png,-1.6903162,3.6304626,2.7226753,-0.37337106,G-Longitudinal
X0047.png_flip.png,0.77879876,7.5075746,-0.2881744,1.8234702,G-Longitudinal
IMG_20191114_205438.jpg_O_0_1.png_flip.png,1.3821049,3.445556,-6.4632163,1.2957689,G-Transverse
IMG-20191121-WA0016.jpg_O_0_0.png,-5.092897,3.4283566,0.8813309,0.9523967,G-Transverse
IMG-20191121-WA0016.jpg_O_0_0.png_flip.png,2.961057,3.3326924,-6.1784434,-1.6117656,G-Transverse
grieta1.jpg,4.1687517,7.213819,-1.9869354,2.2587712,G-Transverse
grieta2.jpg,4.3111415,7.6870103,-2.0234628,3.2709777,G-Transverse
grieta3.jpg,3.401799,8.819037,-1.938427,4.1523833,G-Transverse
grieta4.jpg,1.779751,9.770283,-1.0472064,5.2586946,G-Transverse
grieta5.jpg,0.4096716,9.374095,-1.5270809,6.2220063,G-Transverse
grieta6.jpg,0.6581046,7.973029,-1.0242043,6.456889,G-Transverse
grieta7.jpg,-0.22036006,9.430319,-1.4893242,6.1826463,G-Transverse
grieta8.jpg,-0.45440835,9.599193,-1.7485844,5.5188212,G-Transverse
grieta9.jpg,-1.4323789,9.881682,-1.0806769,6.0765944,G-Transverse
grieta10.jpg,-2.7898142,9.3092,-0.96254146,6.029976,G-Transverse
grieta11.jpg,-2.4236586,8.382902,-0.29443204,6.1980786,G-Transverse
grieta12.jpg,-3.4221485,9.278219,-0.35253716,4.243078,G-Transverse
grieta13.jpg,-4.0554676,8.635772,-0.16706946,2.7532098,G-Transverse
grieta14.jpg,-4.5967436,7.1994805,0.06317049,2.0110102,G-Transverse
grieta15.jpg,-5.116706,5.4007497,-0.026754243,1.8515943,G-Transverse
grieta16.jpg,-5.0149436,4.2149854,-0.00059183314,2.47728,G-Transverse
grieta17.jpg,-4.2230997,4.6809487,-2.0706697,3.4381416,G-Transverse
grieta18.jpg,-4.1302023,5.111027,-3.2852147,2.3522248,G-Transverse
grieta19.jpg,-3.1641853,5.418319,-4.3077316,2.2428868,G-Transverse
grieta20.jpg,-0.62449086,5.2326026,-5.031146,2.9277961,G-Transverse
grieta21.jpg,0.32694238,3.8778305,-6.7442446,0.3272621,G-Transverse
grieta22.jpg,0.7960257,3.329099,-7.581723,-1.0316,G-Transverse
grieta23.jpg,1.7424089,3.4002512,-7.2901664,-1.6523311,G-Transverse
grieta24.jpg,2.3607743,3.8003275,-7.0987043,-0.60038215,G-Transverse
grieta25.jpg,2.9875958,3.9563413,-6.218895,-0.9997815,G-Transverse
grieta26.jpg,3.3612013,4.0045376,-5.009596,-1.8449252,G-Transverse
grieta27.jpg,3.6228497,4.541396,-2.6589885,-1.6887981,G-Transverse
grieta28.jpg,3.1100438,4.5853624,-1.4277644,-2.9650702,G-Transverse
grieta29.jpg,3.8421707,5.0600486,-1.4555022,-2.4801257,G-Transverse
grieta30.jpg,4.1137104,4.7985697,-1.4838496,-1.1160979,G-Transverse
grieta31.jpg,4.318436,4.5873184,-1.1764938,0.55590034,G-Transverse
grieta32.jpg,4.1003704,4.659622,-1.4691695,1.986132,G-Transverse
grieta33.jpg,-3.8541715,11.044148,-2.490086,2.8956993,G-Transverse
grieta34.jpg,-3.7855015,10.883406,-2.7944005,2.4969685,G-Transverse
grieta35.jpg,-3.2863472,10.535623,-3.8156974,1.8325456,G-Transverse
grieta36.jpg,-1.7810102,9.411432,-5.0101895,0.75831056,G-Transverse
grieta37.jpg,-0.42385575,8.302095,-6.076485,-0.36052936,G-Transverse
grieta38.jpg,-0.22114338,8.612834,-5.875117,-0.45935094,G-Transverse
grieta39.jpg,-0.3009389,8.405322,-5.8612895,-1.0660417,G-Transverse
grieta40.jpg,-0.07866834,7.4953504,-5.843802,-2.1419053,G-Transverse
grieta41.jpg,-0.22539619,7.29078,-4.9912906,-2.618667,G-Transverse
grieta42.jpg,1.1255027,7.681319,-4.27041,-2.389971,G-Transverse
grieta43.jpg,0.9913935,7.9783664,-4.0917125,-1.7439678,G-Transverse
grieta44.jpg,1.4572666,8.253236,-3.2210054,-1.546443,G-Transverse
grieta45.jpg,2.0859177,8.411011,-3.4165518,-0.21295287,G-Transverse
grieta46.jpg,2.884233,8.43727,-3.3594773,0.221286,G-Transverse
grieta47.jpg,3.518802,7.801757,-4.683312,-0.38874745,G-Transverse
grieta48.jpg,3.9801166,8.256817,-4.296197,0.55560416,G-Transverse
grieta49.jpg,3.6353586,8.4137,-4.7736983,0.05925036,G-Transverse
grieta50.jpg,3.9818094,8.929387,-3.9071765,0.78877455,G-Transverse
grieta51.jpg,3.7722642,8.883501,-4.2662234,0.8272568,G-Transverse
grieta52.jpg,3.4390469,9.657513,-3.2541509,1.2528002,G-Transverse
grieta53.jpg,3.1787734,9.847652,-2.8132432,1.1472403,G-Transverse
grieta54.jpg,2.8688731,10.213268,-2.6306856,0.87910646,G-Transverse
grieta55.jpg,2.1707919,10.443323,-2.5383039,1.1296346,G-Transverse
grieta56.jpg,2.1459913,10.412174,-2.2521167,1.4562656,G-Transverse
grieta57.jpg,1.2686762,10.513195,-1.7096878,1.9360377,G-Transverse
grieta58.jpg,-0.36775345,11.588327,-1.5478345,2.3769798,G-Transverse
grieta59.jpg,0.25395986,11.598266,-1.7441425,2.4722278,G-Transverse
grieta60.jpg,-1.5503855,12.151475,-1.171807,3.1614077,G-Transverse
grieta61.jpg,-2.2341533,12.083856,-0.9356918,3.839124,G-Transverse
grieta62.jpg,-3.0042605,12.006459,-1.2105681,3.6096036,G-Transverse
grieta63.jpg,-3.8769443,11.766651,-1.6031637,3.136593,G-Transverse
grieta64.jpg,-4.1251154,11.055933,-2.3698397,2.6779203,G-Transverse
grieta65.jpg,0.66214055,8.094627,-1.1718154,6.7074738,G-Transverse
grieta66.jpg,-0.59286076,9.922612,-1.0103115,7.0298576,G-Transverse
grieta67.jpg,-1.2423627,9.735304,-1.7125218,6.410932,G-Transverse
grieta68.jpg,-1.4390433,9.227045,-0.5832202,6.979751,G-Transverse
grieta69.jpg,-3.426025,9.374007,-1.0316213,6.1669188,G-Transverse
grieta70.jpg,-2.5721624,8.638857,0.023421673,6.8151336,G-Transverse
grieta71.jpg,-3.8156223,9.363711,-0.4416367,4.3748856,G-Transverse
grieta72.jpg,-5.088752,7.8358426,-0.22517921,2.1354434,G-Transverse
grieta73.jpg,-4.9743433,6.0719833,0.5215231,2.3601098,G-Transverse
grieta74.jpg,-5.130695,5.1062546,-1.0686125,2.7213676,G-Transverse
grieta75.jpg,-5.069478,3.982086,-1.1205773,2.1620493,G-Transverse
grieta76.jpg,-4.0807056,5.0504384,-2.4598439,3.4774446,G-Transverse
grieta77.jpg,-3.3105376,5.216844,-4.3056345,2.778056,G-Transverse
grieta78.jpg,-1.6541184,4.0243573,-5.1248546,2.8182178,G-Transverse
grieta79.jpg,-0.72486264,4.7775464,-6.407609,1.4305885,G-Transverse
grieta80.jpg,1.0728389,3.1325898,-7.2253532,-0.6946501,G-Transverse
grieta81.jpg,0.8171882,3.476534,-7.848765,-0.2742443,G-Transverse
grieta82.jpg,1.6940514,3.3301697,-7.3912373,-1.8214988,G-Transverse
grieta83.jpg,2.1883566,3.4383123,-7.2924666,-1.3145032,G-Transverse
grieta84.jpg,3.0699275,4.520204,-6.023489,-0.38079375,G-Transverse
grieta85.jpg,2.3906555,3.6308935,-5.211764,-3.325382,G-Transverse
grieta86.jpg,3.6482894,4.6781244,-3.2779186,-2.3335497,G-Transverse
grieta87.jpg,3.271911,4.623975,-1.6827095,-3.0126622,G-Transverse
grieta88.jpg,4.106931,5.0461316,-1.5509075,-2.3203077,G-Transverse
grieta89.jpg,4.046505,4.9477477,-1.6478093,-0.6014465,G-Transverse
grieta90.jpg,4.1503534,6.0315614,-1.506792,0.8173683,G-Transverse
grieta91.jpg,4.2589273,5.038487,-1.548399,2.1762125,G-Transverse
grieta92.jpg,4.2356877,7.92004,-2.224108,2.999827,G-Transverse
grieta93.jpg,4.334889,8.499168,-1.7619759,3.496062,G-Transverse
grieta94.jpg,2.4191859,8.232571,-2.2431312,5.010255,G-Transverse
grieta95.jpg,2.1316874,10.099192,-1.1029187,5.580419,G-Transverse
grieta96.jpg,0.11598796,10.42716,-1.5568101,6.2537313,G-Transverse
grieta97.jpg,-0.58341664,8.805117,-1.270944,7.0163994,G-Transverse
grieta98.jpg,0.15216935,9.3776,-2.6515396,5.205597,G-Transverse
grieta99.jpg,-0.5880278,10.34291,-1.3960654,5.779986,G-Transverse
grieta100.jpg,-2.7877054,9.633153,-1.8890971,5.96578,G-Transverse
grieta101.jpg,-2.4317162,8.032413,-0.63845795,6.940152,G-Transverse
grieta102.jpg,-3.1985424,8.455908,-0.6643574,5.7032647,G-Transverse
grieta103.jpg,-3.5681317,9.104952,-0.29566145,4.2845654,G-Transverse
grieta104.jpg,-4.2776093,8.112499,-0.68814707,2.4707386,G-Transverse
grieta105.jpg,-4.939373,5.5221534,-0.15524922,0.54419875,G-Transverse
grieta106.jpg,-4.283491,3.3103435,1.2600683,1.499209,G-Transverse
grieta107.jpg,-4.365931,4.374503,-1.3514097,4.125576,G-Transverse
grieta108.jpg,-4.3197083,3.9191825,-3.3659866,2.2349052,G-Transverse
grieta109.jpg,-4.5350885,5.709137,-3.3482606,1.7002642,G-Transverse
grieta110.jpg,-1.7706612,6.02071,-4.5360656,3.559825,G-Transverse
grieta111.jpg,-0.3976144,4.2116365,-4.807668,3.6166236,G-Transverse
grieta112.jpg,0.21284752,2.9574046,-7.594096,-0.48414072,G-Transverse
grieta113.jpg,1.18643,3.1720014,-7.2129292,-2.0031915,G-Transverse
grieta114.jpg,1.1444856,3.4350595,-7.993031,-0.6568614,G-Transverse
grieta115.jpg,2.044069,4.143551,-7.1159806,-0.7155557,G-Transverse
grieta116.jpg,2.6771188,3.7236333,-6.330248,-1.6898836,G-Transverse
grieta117.jpg,3.5737574,4.207974,-3.2327287,-0.25164896,G-Transverse
grieta118.jpg,1.8749658,3.4309208,-1.2479405,-2.5015614,G-Transverse
grieta119.jpg,2.9503016,5.017772,-1.5315173,-3.2184734,G-Transverse
grieta120.jpg,3.346202,4.886598,-1.9266661,-2.141596,G-Transverse
grieta121.jpg,4.1019874,4.7086034,-1.3749561,-0.5618496,G-Transverse
grieta122.jpg,3.994559,3.7847104,-1.3249477,1.5223743,G-Transverse
grieta123.jpg,3.7988565,7.0279365,-2.2048752,2.193201,G-Transverse
grieta124.jpg,4.256757,6.8123517,-2.070645,2.72219,G-Transverse
grieta125.jpg,4.1337023,8.071144,-2.2692513,3.7967412,G-Transverse
grieta126.jpg,2.634873,9.720742,-0.91309166,4.180651,G-Transverse
grieta127.jpg,-0.07992834,8.724947,-1.6496599,5.493899,G-Transverse
grieta128.jpg,0.80533546,6.769822,-0.57545775,7.0848207,G-Transverse
grieta129.jpg,-0.9772646,9.775654,-0.4368242,5.8390303,G-Transverse
grieta130.jpg,-2.6675582,10.316279,-0.70632464,6.103034,G-Transverse
grieta131.jpg,-3.1617663,8.560854,0.23159948,6.435994,G-Transverse
grieta132.jpg,-3.2322721,8.478154,0.21897466,5.8702707,G-Transverse
grieta133.jpg,-4.16166,9.4693985,0.5437914,4.106197,G-Transverse
grieta134.jpg,-4.4348726,8.599466,-0.15792738,3.172762,G-Transverse
grieta135.jpg,-5.112137,7.0065837,0.0664396,1.7584213,G-Transverse
grieta136.jpg,-4.7036057,3.8046064,1.2399527,1.875903,G-Transverse
grieta137.jpg,-4.7752557,4.368191,0.08148375,3.7409766,G-Transverse
grieta138.jpg,-4.277933,3.9515932,-2.7250216,2.3970213,G-Transverse
grieta139.jpg,-4.47765,5.13471,-2.9840775,1.6979754,G-Transverse
grieta140.jpg,-3.0686197,6.1455684,-4.0186605,2.1151981,G-Transverse
grieta141.jpg,0.41951516,4.150032,-4.8065333,3.4244447,G-Transverse
grieta142.jpg,0.45223978,2.2572846,-7.695037,-0.9444244,G-Transverse
grieta143.jpg,1.2957994,3.064999,-7.189338,-2.1689153,G-Transverse
grieta144.jpg,2.0226567,3.429864,-7.223153,-1.8057622,G-Transverse
grieta145.jpg,2.9078655,4.0572734,-6.457206,-0.8759105,G-Transverse
grieta146.jpg,3.2971685,3.4475965,-5.4094243,-2.114167,G-Transverse
grieta147.jpg,3.7550201,3.8743405,-3.1691246,-0.7939622,G-Transverse
grieta148.jpg,3.1903481,4.0632253,-1.4914749,-2.520351,G-Transverse
grieta149.jpg,3.6931949,5.013789,-0.7630728,-3.2333424,G-Transverse
grieta150.jpg,4.0334926,5.0768485,-1.4403318,-2.1399086,G-Transverse
grieta151.jpg,4.3560715,4.5712376,-0.65736604,-0.48069972,G-Transverse
grieta152.jpg,4.2113185,3.9966,-0.8309181,1.0848906,G-Transverse
grieta153.jpg,3.9841766,5.814928,-1.3112663,2.2406814,G-Transverse
grieta154.jpg,4.525309,6.5121365,-1.3940455,2.2837076,G-Transverse
grieta155.jpg,4.218751,7.778537,-1.712068,3.8635523,G-Transverse
grieta156.jpg,3.5255516,9.007436,-0.7573382,4.3915563,G-Transverse
grieta157.jpg,0.14572269,10.488342,-0.9030727,5.614405,G-Transverse
grieta158.jpg,0.97184855,8.249182,-0.7546689,6.332952,G-Transverse
grieta159.jpg,-0.6357681,8.742877,-0.36983597,7.133103,G-Transverse
grieta160.jpg,-0.5863283,9.792652,-1.0145892,5.7873564,G-Transverse
grieta161.jpg,2.2404933,10.09251,-1.6926649,5.481207,G-Transverse
grieta162.jpg,0.25901008,10.204779,-1.3177421,6.9976554,G-Transverse
grieta163.jpg,0.20992014,9.6595745,-1.5954885,7.157045,G-Transverse
grieta164.jpg,-0.16711979,9.428956,-1.2910386,7.274461,G-Transverse
grieta165.jpg,-1.1033137,10.549424,-1.7216926,6.252034,G-Transverse
grieta166.jpg,-1.4457957,10.087773,-1.3025373,6.7720304,G-Transverse
grieta167.jpg,-2.4415278,9.324822,-1.1558821,7.179244,G-Transverse
grieta168.jpg,-3.5912824,9.0338955,-0.61273295,6.2903776,G-Transverse
grieta169.jpg,-3.1543443,8.886651,-0.53579575,6.21806,G-Transverse
grieta170.jpg,-4.737053,8.801561,-0.48802623,2.9934657,G-Transverse
grieta171.jpg,-5.417206,6.9410377,-0.3798971,1.8691798,G-Transverse
grieta172.jpg,-5.476598,5.4517198,0.062110707,1.8486706,G-Transverse
grieta173.jpg,-5.2072363,4.0801888,-0.8298645,2.456713,G-Transverse
grieta174.jpg,-4.8535953,4.031486,-1.8926288,2.6758654,G-Transverse
grieta175.jpg,-4.1151023,4.3899884,-3.8153327,2.3808396,G-Transverse
grieta176.jpg,-3.5018604,5.1516685,-4.108697,2.6548197,G-Transverse
grieta177.jpg,-1.6408392,3.8417573,-6.111125,2.000528,G-Transverse
grieta178.jpg,0.8497402,3.5653563,-6.8914194,1.8027632,G-Transverse
grieta179.jpg,0.09219627,2.1944504,-8.204402,-1.3374774,G-Transverse
grieta180.jpg,0.86189246,2.843558,-8.031494,-1.5882543,G-Transverse
grieta181.jpg,1.5855871,3.0007622,-7.7645674,-1.5805337,G-Transverse
grieta182.jpg,2.3131995,3.4177618,-7.2993083,-1.1859852,G-Transverse
grieta183.jpg,2.6597,3.7829041,-6.208793,-2.1270416,G-Transverse
grieta184.jpg,3.1631193,4.2554774,-4.293711,-2.9311693,G-Transverse
grieta185.jpg,2.566886,4.169298,-3.13614,-3.2099733,G-Transverse
grieta186.jpg,3.7850246,4.765117,-1.8916072,-3.1821883,G-Transverse
grieta187.jpg,4.147513,5.105309,-2.0207639,-2.0525742,G-Transverse
grieta188.jpg,4.2442894,5.3701043,-1.8160341,-0.4223058,G-Transverse
grieta189.jpg,4.3726764,6.185925,-1.8220156,0.8570177,G-Transverse
grieta190.jpg,4.290556,7.1004715,-2.2376618,2.8270469,G-Transverse
grieta191.jpg,4.586369,8.402976,-2.1751795,2.929055,G-Transverse
grieta192.jpg,3.6105337,9.508099,-2.0698538,4.300711,G-Transverse
grieta193.jpg,-0.4348371,8.202505,-1.4361368,5.715412,G-Transverse
grieta194.jpg,-0.5285898,9.349761,-1.3126439,4.988116,G-Transverse
grieta195.jpg,-0.8178024,9.797296,-1.7832531,3.9846458,G-Transverse
grieta196.jpg,-1.7574422,9.964954,-1.4211198,3.6016524,G-Transverse
grieta197.jpg,-2.592062,9.792841,-0.89300483,4.52879,G-Transverse
grieta198.jpg,-3.2830672,8.970808,-0.7760854,4.7688694,G-Transverse
grieta199.jpg,-3.053698,9.34304,-0.4225476,3.944733,G-Transverse
grieta200.jpg,-2.9875762,9.272254,-0.32813314,3.7180455,G-Transverse
grieta207.jpg,-1.110381,3.963603,-6.761875,5.7052846,G-Longitudinal
grieta208.jpg,-1.9174132,2.864794,-6.7854023,4.7662663,G-Longitudinal
grieta209.jpg,-1.881697,0.93636763,-6.797824,3.22961,G-Longitudinal
grieta210.jpg,-2.3059535,-0.5070476,-6.8360424,0.6961656,G-Longitudinal
grieta211.jpg,-2.558457,-1.6162096,-6.086857,-0.5792429,G-Longitudinal
grieta212.jpg,-3.08347,-0.27407917,-5.015024,-1.7004416,G-Longitudinal
grieta213.jpg,-3.6631563,0.816593,-4.033848,-3.5570307,G-Longitudinal
grieta214.jpg,-3.6402519,1.8073608,-2.100939,-3.9952753,G-Longitudinal
grieta215.jpg,-3.2296274,3.1838317,0.3747551,-3.5986674,G-Longitudinal
grieta216.jpg,-1.7929628,2.5494637,2.4995468,-1.609488,G-Longitudinal
grieta217.jpg,-1.8000225,3.039616,3.4283195,-1.4198755,G-Longitudinal
grieta218.jpg,-2.1218405,3.232805,3.7747955,-0.46426007,G-Longitudinal
grieta219.jpg,-1.8726889,3.1361392,2.5028503,-0.20107603,G-Longitudinal
grieta220.jpg,-1.5850073,6.23281,1.9504558,2.5957036,G-Longitudinal
grieta221.jpg,-0.82809496,6.035506,1.0839627,3.6103423,G-Longitudinal
grieta233.jpg,-5.04974,7.9177485,-1.6142635,1.0715696,G-Longitudinal
grieta234.jpg,-4.8097973,8.230512,-1.9188459,1.3562729,G-Longitudinal
grieta235.jpg,-4.732955,8.466886,-1.7053431,1.3703382,G-Longitudinal
grieta236.jpg,-4.8838644,7.414957,-1.6592062,1.3551313,G-Longitudinal
grieta237.jpg,-4.9996834,6.82477,-0.93283266,1.4783133,G-Longitudinal
grieta238.jpg,-4.963894,6.812948,-0.73064387,0.5359105,G-Longitudinal
grieta239.jpg,-4.618618,7.6244173,-0.21280788,0.05469069,G-Longitudinal
grieta240.jpg,-3.9616919,7.7303667,-0.40554017,-0.88224316,G-Longitudinal
grieta241.jpg,-3.3874388,9.490789,-0.12795347,-0.46285173,G-Longitudinal
grieta242.jpg,-2.3549159,10.3384075,-0.46709046,0.15210953,G-Longitudinal
grieta243.jpg,-2.0555494,10.408672,-0.51944387,0.6003691,G-Longitudinal
grieta244.jpg,-0.4853134,9.640836,-0.47303107,1.8136219,G-Longitudinal
grieta245.jpg,-0.64430535,10.047161,-0.40179765,3.4698195,G-Longitudinal
grieta246.jpg,-1.5477787,10.978414,-1.1498467,3.4688225,G-Longitudinal
grieta247.jpg,-0.7821366,10.397983,-1.0780672,3.969358,G-Longitudinal
grieta248.jpg,-0.9634283,10.921981,-1.3190114,4.1027427,G-Longitudinal
grieta249.jpg,-1.7348887,11.316078,-1.7643558,3.640513,G-Longitudinal
grieta251.jpg,-0.520154,10.755944,-2.7655673,3.9421844,G-Longitudinal
grieta252.jpg,0.60276365,9.432681,-4.952411,3.894802,G-Longitudinal
grieta253.jpg,0.07507824,9.269843,-5.4740214,3.7834132,G-Longitudinal
grieta254.jpg,-0.27572834,8.963241,-6.2641487,3.7662458,G-Longitudinal
grieta255.jpg,-0.53195906,8.861605,-6.8368526,2.8854716,G-Longitudinal
grieta256.jpg,-1.7604848,7.473207,-7.424273,2.808501,G-Longitudinal
grieta257.jpg,-2.6108224,8.582494,-6.2291584,2.1437342,G-Longitudinal
grieta258.jpg,-3.769382,7.277714,-5.584571,1.632173,G-Longitudinal
grieta259.jpg,-4.1962986,8.141928,-4.6182528,1.3144732,G-Longitudinal
grieta260.jpg,-4.418205,7.3031955,-4.7168593,0.3226345,G-Longitudinal
grieta261.jpg,-4.811266,6.9913287,-4.320999,-0.10225188,G-Longitudinal
grieta262.jpg,-4.9777365,7.347063,-3.7874515,-0.26525626,G-Longitudinal
grieta263.jpg,-4.867074,7.595479,-2.4186203,0.22862922,G-Longitudinal
grieta264.jpg,-5.0050936,7.8575544,-1.5745716,0.4070178,G-Longitudinal
grieta266.jpg,-0.6342565,3.1251588,-6.9888134,5.6953382,G-Longitudinal
grieta267.jpg,-1.9434834,1.5801411,-7.6546164,3.552293,G-Longitudinal
grieta268.jpg,-1.3868207,2.0006735,2.081503,-1.0178316,G-Longitudinal
grieta269.jpg,-2.332261,-0.5453488,-6.815434,0.11787078,G-Longitudinal
grieta270.jpg,-2.617935,-1.4131933,-6.4824724,-1.1216713,G-Longitudinal
grieta271.jpg,-2.7495203,-0.56892633,-4.8936114,-1.5681437,G-Longitudinal
grieta272.jpg,-3.187626,1.2712324,-3.9858468,-4.189407,G-Longitudinal
grieta273.jpg,-2.8016412,1.7052851,-1.2468091,-3.385222,G-Longitudinal
grieta274.jpg,-2.2088783,3.8855045,1.2789888,-2.9514565,G-Longitudinal
grieta275.jpg,-2.0220876,3.0626535,3.332647,-1.635454,G-Longitudinal
grieta276.jpg,-1.3765076,1.9727792,2.4241784,-1.124896,G-Longitudinal
grieta277.jpg,-1.7884516,3.0017233,3.2030163,-0.28623778,G-Longitudinal
grieta278.jpg,-0.79103744,4.920302,1.5643567,1.5594813,G-Longitudinal
grieta279.jpg,-1.5745986,6.9286156,0.9759348,2.433901,G-Longitudinal
grieta280.jpg,-0.06745813,5.844343,0.87012047,3.202997,G-Longitudinal
grieta282.jpg,2.8585622,6.5854654,-4.814935,4.507206,G-Longitudinal
grieta283.jpg,-0.027467899,7.074617,1.8440363,1.4583551,G-Longitudinal
grieta284.jpg,0.11106144,7.5047097,0.9471333,0.6313576,G-Longitudinal
grieta287.jpg,2.9658997,4.7152367,-3.0664852,2.0094345,G-Longitudinal
grieta288.jpg,-2.311935,-1.8581372,-6.265674,-0.64505976,G-Longitudinal
